"Course Id","Course Name",Provider,Universities/Institutions,"Parent Subject","Child Subject",Url,"Next Session Date",Length,Video(Url)
2836,"Сравнительная политика (Comparative Politics)",Coursera,"Higher School of Economics","Social Sciences",,https://www.coursera.org/course/compol,"26th Jan, 2015",11,https://d1a2y8pfnfh44t.cloudfront.net/52c3b4b05ab711e4a140ad65f697d22c/|||https://d15cw65ipctsrr.cloudfront.net/8b/7a54c05e8c11e496aee3efbfeb2129/Compol.png
2838,"Экономика для неэкономистов (Economics for non-economists)",Coursera,"Higher School of Economics","Social Sciences",Economics,https://www.coursera.org/course/ecnonec,"26th Jan, 2015",10,https://d1a2y8pfnfh44t.cloudfront.net/64ae9df0582f11e4be058bbb0d76dc0d/|||https://d15cw65ipctsrr.cloudfront.net/e2/061c005dc111e4a1cfab7b7c67efc6/ecnonec.png
2839,"История и теория медиа (History and theory of media)",Coursera,"Higher School of Economics","Social Sciences",,https://www.coursera.org/course/media,"19th Jan, 2015",12,https://d1a2y8pfnfh44t.cloudfront.net/56dc8fc0582f11e48f6ae7a941032c1a/|||https://d15cw65ipctsrr.cloudfront.net/f8/fb14005aa711e480ab515886fe4b3c/media1.jpg
2840,"Economics of Transition and Emerging Markets",Coursera,"Higher School of Economics","Social Sciences",Economics,https://www.coursera.org/course/etem,"24th Nov, 2014",6,https://d1a2y8pfnfh44t.cloudfront.net/bfbae6a0552711e49d3ff7f11a7bb4e3/|||https://d15cw65ipctsrr.cloudfront.net/f3/235600601011e4a2af795b87461839/ETEM4.jpg
2841,"Financial Markets 金融市场（中文版）",Coursera,"Yale University","Social Sciences",Economics,https://www.coursera.org/course/financialmarketszh,"10th Nov, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/cmV4MkGGESQ/|||https://d15cw65ipctsrr.cloudfront.net/f6/68e6a05df811e48531294bff9ea383/ECON252.jpg
2842,"Public Speaking - Join the Talk & Spread the Word",iversity,Homuork,"Business & Management",,https://iversity.org/en/courses/public-speaking-join-the-talk-spread-the-word,"13th Jan, 2015",,https://www.youtube.com/watch?v=hwE3vO-k8Y4
2843,"Business Analysis 101",iversity,"Procurro Solutions","Business & Management",,https://iversity.org/en/courses/business-analysis-101,"15th Jan, 2015",7,https://www.youtube.com/watch?v=B-ytF7XFAVM
2844,Stonehenge,iversity,"University of Buckingham",Humanities,"History & Philosophy",https://iversity.org/en/courses/stonehenge,"21st Jan, 2015",9,https://www.youtube.com/watch?v=w_ci7_fv7aU
2845,"Dijital Öğrenme",Universiteplus,"Boğaziçi Üniversitesi","Education & Teaching",,https://www.universiteplus.com/courses/dijital-ogrenme,"4th Nov, 2014",8,
2846,"Yapay Zeka'ya Giriş",Universiteplus,"Uşak Üniversitesi","Computer Science","Artificial Intelligence",https://www.universiteplus.com/courses/yapay-zeka-ya-giris,"3rd Nov, 2014",6,
2847,"機器學習技法 (Machine Learning Techniques)",Coursera,"National Taiwan University","Computer Science","Artificial Intelligence",https://www.coursera.org/course/ntumltwo,"23rd Dec, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/0dcf1dd05f4f11e4a68c83c2070d3e33/|||https://d15cw65ipctsrr.cloudfront.net/b7/a3dc80352c11e4a20a15dee8e65a23/logo.png
2848,"Competitive Strategy 竞争策略（中文版）",Coursera,"Ludwig-Maximilians-Universität München","Computer Science",,https://www.coursera.org/course/competitivestrategyzh,NA,,
2849,"ColWri3.1x: ""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,"University of California, Berkeley",Humanities,"Literature & Writing",https://www.edx.org/course/christmas-carol-dickens-berkeleyx-book-uc-berkeleyx-colwri3-1x,"1st Dec, 2014",4,http://www.youtube.com/watch?v=ftvYkwK5Sbg
2850,"ColWri3.2x: ""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,"University of California, Berkeley",Humanities,"Literature & Writing",https://www.edx.org/course/adventures-huckleberry-finn-twain-uc-berkeleyx-colwri3-2x,"1st May, 2015",4,
2851,"IndEdu200x: Reconciliation Through Indigenous Education",edX,"The University of British Columbia","Education & Teaching",,https://www.edx.org/course/reconciliation-through-indigenous-ubcx-indedu200x,"27th Jan, 2015",6,http://www.youtube.com/watch?v=d1Wx4PIh4ZQ
2852,"15.390.2x: Girişimcilik 102: Müşteriniz için ne yapabilirsiniz?",edX,"Massachusetts Institute of Technology","Business & Management",Entrepreneurship,https://www.edx.org/course/entrepreneurship-102-what-can-you-do-mitx-15-390-2x,"9th Jan, 2015",12,
2856,"Теория игр (Game Theory)",Coursera,"Higher School of Economics","Social Sciences",Economics,https://www.coursera.org/course/gt,"19th Jan, 2015",11,https://d1a2y8pfnfh44t.cloudfront.net/aeaee2d05ddd11e4a24d07c8fbea2b2c/|||https://d15cw65ipctsrr.cloudfront.net/55/0cce20637a11e4afa5eff559b39f44/logo_GT.png
2857,"Эконометрика (Econometrics)",Coursera,"Higher School of Economics","Social Sciences",Economics,https://www.coursera.org/course/econometrics,"2nd Feb, 2015",10,https://d1a2y8pfnfh44t.cloudfront.net/158193f064d611e4939a33ca80fc6e65/|||https://d15cw65ipctsrr.cloudfront.net/41/b198805f5e11e4bd38df3cfbb48c24/econ_5-copy.png
2858,"Введение в российское налоговое право (Introduction to the Russian Tax Law)",Coursera,"Higher School of Economics",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/taxlaw,"16th Feb, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/01e908d0605a11e48d7947eb419527b3/|||https://d15cw65ipctsrr.cloudfront.net/9d/655cc05dbf11e49bf4419de815f559/RTL.png
2859,"Линейная алгебра (Linear Algebra)",Coursera,"Higher School of Economics","Mathematics and Stats",,https://www.coursera.org/course/linalg,"2nd Feb, 2015",11,https://d1a2y8pfnfh44t.cloudfront.net/0f515f9079ff11e4b62aeb5925a4c57e/|||https://d15cw65ipctsrr.cloudfront.net/56/2a54805dc611e4994553981ebb0a30/LA.png
2860,"A Life of Happiness and Fulfillment",Coursera,"Indian School of Business",Humanities,,https://www.coursera.org/course/happiness,NA,,
2861,"Intro to iOS App Development with Swift",Udacity,,"Computer Science",,https://www.udacity.com/course/ud585,"Self paced",4,https://www.youtube.com/watch?v=VmK94-DDxP0
2862,電磁學(Electromagnetics),Coursera,"National Taiwan University",Science,"Physics & Astronomy",https://www.coursera.org/course/ntuem,"Apr, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/0cdef8607f8311e4b1bead5443c78ffd/|||https://d15cw65ipctsrr.cloudfront.net/a8/abba302cef11e4a2c70bcfab45cc52/140825-___-01.jpg
2863,"Rights and responsibilities of health-care personnel e-learning",,"International Committee of the Red Cross","Health & Medicine",,http://www.icrcproject.org/elearning/health-care-in-danger/summary.html,"Self paced",,
2864,"OGSD 7.0 – An Introduction to Oil & Gas Downstream Logistics",openSAP,,Engineering,,https://open.sap.com/courses/ogsd1,"5th Nov, 2014",5,
2865,"BA_105: مهارات التطور المهني",Edraak,,"Business & Management","Management & Leadership",https://edraak.org/courses/%D8%A8%D9%8A%D8%AA.%D9%83%D9%88%D9%85/BA_105/2014/about,"30th Nov, 2014",3,https://www.youtube.com/watch?v=J85TGIYezSI
2866,"Extending SAP Products with SAP HANA Cloud Platform",openSAP,,"Computer Science",,https://open.sap.com/courses/hanacloud3,"11th Nov, 2014",5,
2867,"SAP Business Warehouse powered by SAP HANA",openSAP,,"Computer Science",,https://open.sap.com/courses/bwhana1,"13th Nov, 2014",5,
2868,"Empire: The Controversies of British Imperialism",FutureLearn,"University of Exeter",Humanities,"History & Philosophy",https://www.futurelearn.com/courses/empire?utm_source=FL_blog&utm_medium=blog&utm_campaign=FL_blog,"19th Jan, 2015",6,https://www.youtube.com/watch?v=Yd4FPv21UaI
2869,"What is Character? Virtue Ethics in Education",FutureLearn,"University of Birmingham","Education & Teaching",,https://www.futurelearn.com/courses/what-is-character?utm_source=FL_blog&utm_medium=blog&utm_campaign=FL_blog,"19th Jan, 2015",2,https://www.youtube.com/watch?v=pYAIqt2V0eY
2870,"World War 1: A History in 100 Stories",FutureLearn,"Monash University",Humanities,"History & Philosophy",https://www.futurelearn.com/courses/ww1-stories?utm_source=FL_blog&utm_medium=blog&utm_campaign=FL_blog,"13th Apr, 2015",5,
2872,"An Introduction to American Law",Coursera,"University of Pennsylvania",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/americanlaw,"15th Feb, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/30db21f06e1a11e4bca3c3d850b96653/|||https://d15cw65ipctsrr.cloudfront.net/86/7572c0441a11e48c9375460ba7f74d/Law-Logo-3.png
2873,"Asset Pricing, Part 2",Coursera,"The University of Chicago ","Business & Management","Marketing & Finance",https://www.coursera.org/course/assetpricing2,"29th Mar, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/98aba700548411e48cfb913f6cdf4d10/|||https://d15cw65ipctsrr.cloudfront.net/94/d7f8d0547b11e4ad446746a380ddb9/Dark-Blue.jpg
2874,"Fundamentals of Computing Capstone Exam",Coursera,"Rice University","Computer Science",,https://www.coursera.org/course/foccapstone,"6th Dec, 2014",2,
2875,"Virtual Teacher Final Project",Coursera,"University of California, Irvine","Computer Science",,https://www.coursera.org/course/vtfinalproject,"5th Jan, 2015",3,
2876," Shakespeare in Community",Coursera,"University of Wisconsin–Madison",Humanities,"Literature & Writing",https://www.coursera.org/course/virtualshakespeare,"26th Apr, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/149c1fa06aad11e490462bed7f7694f4/|||https://d15cw65ipctsrr.cloudfront.net/90/6b54406a9211e495edbd3405b6aa1b/logo_Shakespeare.png
2877,"Changing Weather and Climate in the Great Lakes Region",Coursera,"University of Wisconsin–Madison",Science,"Earth Sciences",https://www.coursera.org/course/greatlakesclimate,"23rd Feb, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/20f66e20645b11e4a3e0fbcd202152f5/|||https://d15cw65ipctsrr.cloudfront.net/c4/705610606411e49cbcfdd496f89509/logo.jpg
2878,"Energy and the Earth",Coursera,"University of Wisconsin–Madison",Science,"Earth Sciences",https://www.coursera.org/course/earthenergy,"21st Jun, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/79879aa064f611e4be3809dc90f32e3b/|||https://d15cw65ipctsrr.cloudfront.net/81/0b61e0564011e495f295d156cb3e4f/logo.jpg
2879,"Forests and Humans: From the Midwest to Madagascar",Coursera,"University of Wisconsin–Madison",Science,"Earth Sciences",https://www.coursera.org/course/forestshumans,"30th Sep, 2015",4,
2880,"Climate Change Policy and Public Health",Coursera,"University of Wisconsin–Madison","Health & Medicine","Health & Society",https://www.coursera.org/course/ccandph,"9th Nov, 2015",4,
2881,"Financial Engineering and Risk Management Part I",Coursera,"Columbia University","Computer Science",,https://www.coursera.org/course/financialengineering1,NA,,
2882,"Financial Engineering and Risk Management Part II",Coursera,"Columbia University","Computer Science",,https://www.coursera.org/course/financialengineering2,NA,,
2883,"Welcome to Game Theory",Coursera,"The University of Tokyo","Social Sciences",Economics,https://www.coursera.org/course/welcomegametheory,"4th Feb, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/94fbbfa0600f11e4bcdeede6fdac1fb6/|||https://d15cw65ipctsrr.cloudfront.net/e7/008fc0591011e4aac9654f4a250019/c_WelcometoGameTheory.jpg
2884,"Introduction to Healthcare Career Exploration",Canvas.net,"Southeast Technical Institute","Health & Medicine",,https://www.canvas.net/courses/introduction-to-healthcare-career-exploration,"12th Jan, 2015",5,
2885,"Advanced Cardiac Life Support",Canvas.net,,"Health & Medicine",,https://www.canvas.net/courses/advanced-cardiac-life-support,"1st Dec, 2014",,
2886,"Introduction to Media Ethics",Canvas.net,"University of Washington","Business & Management","Marketing & Finance",https://www.canvas.net/courses/introduction-to-media-ethics,"Self paced",,
2887,"Introduction to Learning Technologies",Canvas.net,"University of Saskatchewan","Education & Teaching",,https://www.canvas.net/courses/introduction-to-learning-technologies,"12th Jan, 2015",10,https://www.youtube.com/watch?v=9sz2yTAB4QQ
2888,"Understanding Ecology and Populations",Canvas.net,"Northwest Career Technical High School","Health & Medicine","Health & Society",https://www.canvas.net/courses/understanding-ecology-and-populations,"19th Jan, 2015",,
2889,"Basic Life Support",Canvas.net,,"Health & Medicine",,https://www.canvas.net/courses/basic-life-support,"1st Dec, 2014",,
2891,"CPR, AED and First Aid",Canvas.net,,"Health & Medicine",,https://www.canvas.net/courses/cpr-aed-and-first-aid,"Self paced",,
2892,"Pediatric Advanced Life Support",Canvas.net,,"Health & Medicine",,https://www.canvas.net/courses/pediatric-advanced-life-support,"1st Dec, 2014",,
2893,"Thinking Outside The Box: Creative Entrepreneurship",Canvas.net,"Universidad Panamericana","Business & Management",Entrepreneurship,https://www.canvas.net/courses/thinking-outside-the-box-creative-entrepreneurship,"12th Jan, 2015",7,https://www.youtube.com/watch?v=CADfOXzjZqo
2894,"Evolution and Natural Selection",Canvas.net,"Northwest Career Technical High School",Humanities,"History & Philosophy",https://www.canvas.net/courses/evolution-and-natural-selection,"19th Jan, 2015",,
2895,"Teaching Library Research Strategies",Canvas.net,,"Education & Teaching",,https://www.canvas.net/courses/teaching-library-research-strategies-1,"26th Jan, 2015",5,
2896,"Injuries, illness and telemedicine in extreme sailing",Canvas.net,"University of Barcelona","Health & Medicine",,https://www.canvas.net/courses/injuries-illness-and-telemedicine-in-extreme-sailing,"15th Dec, 2014",,https://www.youtube.com/watch?v=6P4ILADNNk8
2897,"Disasters and Ecosystems: Resilience in a Changing Climate",iversity,,Humanities,,https://iversity.org/en/courses/disasters-and-ecosystems-resilience-in-a-changing-climate,"12th Jan, 2015",3,https://www.youtube.com/watch?v=MuFSZFiM4KU
2898,"Data Visualization and D3.js",Udacity,,"Computer Science",,https://www.udacity.com/course/ud507,"Self paced",7,https://www.youtube.com/watch?v=mfLklbVU7r0
2899,"Statistical Reasoning for Public Health 2: Regression Methods",Coursera,"Johns Hopkins University","Mathematics and Stats",Statistics,https://www.coursera.org/course/statreasoning2,"26th Jan, 2015",7,https://d1a2y8pfnfh44t.cloudfront.net/35fefd906e7511e48dd6dbceda4540c2/|||https://d15cw65ipctsrr.cloudfront.net/4a/7beca069da11e49bd06b8acea327da/statreasoning2.png
2900,"Psychological First Aid",Coursera,"Johns Hopkins University","Health & Medicine",,https://www.coursera.org/course/psychfirstaid,"18th May, 2015",6,
2902,"Introduction to Dental Medicine",Coursera,"University of Pennsylvania","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/dentmedpenn,NA,,https://d1a2y8pfnfh44t.cloudfront.net/b849ab70642911e4b983e7ab44fa5cd9/|||https://d15cw65ipctsrr.cloudfront.net/10/b336506b5511e4aac9f56fe5a8a748/skull-image-2.png
2903,"Devenir entrepreneur du changement",Coursera,"HEC Paris","Business & Management",Entrepreneurship,https://www.coursera.org/course/entrepchangement,"24th Feb, 2015",7,https://d1a2y8pfnfh44t.cloudfront.net/29b473907fa911e48cd72330f436cf2a/|||https://d15cw65ipctsrr.cloudfront.net/f6/96afc06a6111e48b52a7629b4ca80a/DevenirEntrepreneurDuChangement-600x340.png
2904,"BFV101x: Biology for Voters",edX,"University of California, Berkeley",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/biology-voters-uc-berkeleyx-bfv101x,"16th Feb, 2015",14,http://www.youtube.com/watch?v=XLjg-tSkaW8
2905,"ENG142x: American Prison Witness: Understanding U.S. Penal Practice and Its Future through the Voices of the Condemned",edX,Hamilton,Humanities,"Politics, Law, and Society",https://www.edx.org/course/american-prison-witness-understanding-u-hamiltonx-eng142x,"2nd Mar, 2015",6,http://www.youtube.com/watch?v=pbLD_Tc3PXw
2906,"Louv4x: Ressources naturelles et développement durable",edX,,Science,"Earth Sciences",https://www.edx.org/course/ressources-naturelles-et-developpement-louvainx-louv4x,"9th Feb, 2015",8,http://www.youtube.com/watch?v=I7nkobhUvwg
2907,"7.28.1x: Molecular Biology: DNA Replication and Repair",edX,"Massachusetts Institute of Technology",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/molecular-biology-dna-replication-repair-mitx-7-28-1x,"10th Mar, 2015",8,
2908,"nano515x: Organic Electronic Devices",edX,"Purdue University",Engineering,,https://www.edx.org/course/organic-electronic-devices-purduex-nano515x,"12th Feb, 2015",7,http://www.youtube.com/watch?v=M26mxuKGsls
2909,"ColWri3.3x: ""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,"University of California, Berkeley",Humanities,"Literature & Writing",https://www.edx.org/course/frankenstein-or-modern-prometheus-uc-berkeleyx-colwri3-3x,"2nd Feb, 2015",4,
